Tag Counts:
Tag,Count
60298,icmp,1
60298,udp,2
60299,icmp,3
60299,tcp,1
60300,icmp,1
60300,tcp,1
60301,icmp,1
60301,tcp,1
60302,tcp,1
60302,udp,1
60303,icmp,1
60303,tcp,2
60304,tcp,2
60305,tcp,1
60306,tcp,1
60307,tcp,1
60307,udp,2
60308,udp,2
60309,icmp,1
60309,tcp,2
60310,tcp,1
60311,icmp,1
60311,udp,2
60313,icmp,1
60314,icmp,2
60314,udp,1
60315,tcp,2
60316,icmp,1
60317,icmp,1
60317,udp,2
60318,tcp,1
60318,udp,1
60319,icmp,1
60321,icmp,1
60321,tcp,2
60321,udp,1
60322,tcp,1
60322,udp,1
60324,tcp,1
60325,udp,1
60326,icmp,1
60326,tcp,1
60328,icmp,1
60331,udp,4
60333,icmp,1
60335,icmp,1
60337,icmp,1
60337,tcp,2
60337,udp,2
60339,icmp,1
60339,tcp,1
60340,icmp,2
60340,tcp,1
60341,tcp,1
60342,icmp,1
60342,udp,2
60343,tcp,1
60344,icmp,1
60344,udp,2
60345,icmp,1
60345,tcp,2
60345,udp,1
60346,tcp,2
60346,udp,1
60347,icmp,2
60347,tcp,2
60348,udp,1
60350,icmp,1
60351,icmp,2
60351,tcp,2
60351,udp,1
60352,udp,1
60353,tcp,1
60353,udp,1
60354,tcp,1
60355,icmp,1
60356,icmp,1
60356,tcp,1
60357,tcp,1
60360,tcp,1
60361,tcp,1
60362,icmp,1
60362,tcp,1
60363,tcp,1
60364,tcp,2
60366,tcp,3
60367,icmp,1
60367,tcp,2
60368,icmp,1
60369,icmp,1
60369,tcp,1
60369,udp,1
60370,icmp,1
60370,tcp,2
60370,udp,2
60371,icmp,2
60371,udp,1
60372,icmp,2
60374,icmp,1
60374,tcp,2
60376,tcp,1
60377,tcp,1
60377,udp,1
60378,icmp,1
60379,tcp,1
60379,udp,1
60381,icmp,1
60381,tcp,1
60382,tcp,2
60382,udp,1
60383,tcp,1
60384,tcp,1
60384,udp,1
60386,icmp,1
60387,icmp,1
60387,tcp,1
60387,udp,2
60388,tcp,2
60389,icmp,1
60390,icmp,2
60390,tcp,1
60391,icmp,1
60391,tcp,1
60391,udp,1
60392,udp,1
60393,udp,1
60394,icmp,1
60394,tcp,2
60395,icmp,1
60395,tcp,1
60396,tcp,4
60397,udp,2
60398,tcp,1
60398,udp,1
60399,icmp,2
60400,icmp,2
60400,udp,2
60402,tcp,1
60402,udp,1
60404,icmp,1
60405,tcp,4
60406,icmp,1
60406,udp,1
60408,icmp,1
60408,tcp,1
60410,icmp,1
60411,icmp,1
60411,tcp,1
60412,icmp,2
60413,tcp,2
60413,udp,1
60414,udp,3
60415,udp,2
60417,tcp,1
60418,icmp,2
60418,tcp,1
60418,udp,2
60420,icmp,1
60420,tcp,1
60421,icmp,1
60421,tcp,1
60421,udp,1
60422,icmp,3
60422,tcp,2
60422,udp,3
60423,udp,1
60424,icmp,1
60425,tcp,2
60425,udp,1
60426,icmp,1
60427,icmp,1
60429,tcp,1
60430,tcp,1
60431,udp,2
60432,udp,1
60434,tcp,1
60434,udp,1
60435,tcp,1
60435,udp,1
60436,tcp,1
60436,udp,1
60437,icmp,1
60438,icmp,1
60438,tcp,1
60438,udp,1
60439,icmp,1
60439,tcp,1
60440,tcp,1
60441,icmp,2
60442,udp,1
60443,udp,1
60444,tcp,1
60445,tcp,1
60447,udp,1
60449,udp,2
60450,icmp,1
60450,tcp,2
60451,icmp,1
60451,tcp,2
60452,icmp,1
60453,icmp,1
60454,tcp,3
60456,icmp,2
60456,tcp,1
60456,udp,1
60457,icmp,1
60458,icmp,1
60459,udp,1
60460,udp,1
60461,udp,1
60462,tcp,2
60463,tcp,1
60463,udp,2
60464,icmp,2
60466,udp,1
60467,tcp,1
60467,udp,1
60468,tcp,1
60468,udp,1
60469,udp,1
60470,icmp,1
60470,tcp,1
60471,icmp,1
60475,tcp,1
60476,udp,1
60477,icmp,2
60478,tcp,1
60478,udp,2
60479,udp,1
60480,udp,2
60481,tcp,2
60482,tcp,1
60482,udp,1
60483,icmp,1
60483,udp,1
60485,tcp,2
60486,icmp,4
60487,icmp,1
60487,tcp,1
60487,udp,3
60488,icmp,1
60489,icmp,1
60490,udp,1
60491,tcp,1
60491,udp,3
60493,icmp,1
60494,icmp,1
60494,tcp,2
60498,tcp,1
60499,icmp,2
60500,udp,1
60501,icmp,2
60502,icmp,1
60502,udp,1
60503,tcp,1
60504,icmp,1
60504,tcp,2
60504,udp,1
60505,icmp,1
60506,icmp,1
60507,icmp,1
60507,tcp,1
60508,tcp,2
60509,icmp,2
60509,tcp,3
60510,icmp,1
60511,tcp,2
60512,icmp,3
60512,udp,1
60513,icmp,1
60513,udp,2
60514,udp,2
60516,tcp,1
60516,udp,1
60517,icmp,1
60517,udp,1
60519,tcp,1
60519,udp,1
60520,tcp,1
60520,udp,2
60521,udp,2
60522,udp,1
60523,tcp,1
60524,udp,1
60525,tcp,1
60527,udp,1
60528,tcp,1
60529,icmp,1
60530,udp,1
60531,icmp,1
60532,tcp,1
60532,udp,1
60533,udp,4
60534,udp,1
60535,tcp,2
60535,udp,1
60536,icmp,1
60536,udp,1
60539,tcp,1
60541,icmp,1
60541,udp,2
60543,icmp,2
60543,tcp,1
60544,icmp,1
60544,udp,1
60545,icmp,2
60545,tcp,1
60545,udp,1
60546,icmp,1
60546,udp,1
60547,tcp,1
60547,udp,1
60549,icmp,1
60549,tcp,1
60549,udp,1
60550,tcp,1
60551,tcp,1
60551,udp,1
60552,udp,2
60554,udp,1
60555,icmp,1
60556,udp,1
60558,tcp,1
60559,udp,1
60560,tcp,1
60560,udp,2
60562,icmp,2
60562,tcp,1
60562,udp,1
60563,tcp,1
60566,icmp,1
60566,tcp,1
60567,tcp,1
60568,udp,1
60570,icmp,1
60571,icmp,1
60572,udp,1
60573,tcp,2
60573,udp,2
60574,udp,1
60575,tcp,1
60576,udp,1
60577,icmp,1
60577,udp,1
60580,icmp,1
60581,icmp,1
60582,udp,2
60583,icmp,1
60583,udp,1
60584,tcp,1
60584,udp,1
60585,udp,1
60586,icmp,2
60586,udp,1
60589,icmp,2
60590,icmp,1
60590,tcp,1
60590,udp,1
60594,icmp,1
60595,icmp,2
60595,tcp,1
60596,udp,2
60597,tcp,1
60598,icmp,2
60598,tcp,2
60598,udp,1
60599,tcp,1
60599,udp,2
60600,tcp,2
60602,tcp,1
60604,icmp,1
60606,icmp,1
60607,udp,1
60609,icmp,2
60609,tcp,1
60609,udp,1
60611,udp,2
60612,icmp,3
60612,udp,1
60613,tcp,1
60614,tcp,1
60614,udp,1
60616,udp,1
60617,tcp,3
60617,udp,1
60618,tcp,1
60619,icmp,1
60619,tcp,1
60620,tcp,1
60620,udp,1
60621,tcp,3
60621,udp,1
60622,icmp,1
60622,tcp,1
60623,udp,1
60625,icmp,1
60625,udp,1
60626,udp,1
60628,tcp,2
60628,udp,1
60629,icmp,1
60629,tcp,1
60630,icmp,1
60631,tcp,1
60632,udp,1
60634,icmp,1
60634,tcp,1
60635,tcp,1
60636,icmp,1
60637,tcp,1
60638,udp,1
60639,udp,1
60641,icmp,1
60641,tcp,1
60643,icmp,1
60644,icmp,1
60644,udp,1
60646,tcp,1
60646,udp,2
60648,icmp,1
60649,icmp,1
60649,tcp,1
60649,udp,1
60650,tcp,1
60651,icmp,3
60651,tcp,1
60652,icmp,2
60653,icmp,1
60653,udp,1
60655,udp,2
60656,tcp,2
60657,udp,1
60658,icmp,1
60658,tcp,1
60658,udp,1
60659,udp,1
60661,tcp,1
60662,icmp,1
60662,tcp,1
60662,udp,1
60663,icmp,2
60663,tcp,1
60665,udp,1
60667,icmp,1
60667,tcp,1
60667,udp,1
60669,tcp,1
60669,udp,1
60670,icmp,1
60671,icmp,1
60672,icmp,2
60672,udp,1
60673,icmp,2
60673,tcp,1
60676,icmp,1
60676,tcp,1
60677,udp,1
60680,icmp,1
60680,tcp,2
60681,icmp,1
60681,tcp,1
60682,icmp,1
60683,udp,1
60684,icmp,1
60684,tcp,1
60684,udp,1
60685,icmp,1
60687,udp,1
60688,tcp,1
60689,icmp,2
60690,icmp,1
60690,tcp,1
60690,udp,1
60692,icmp,1
60692,tcp,3
60693,tcp,1
60695,udp,1
60697,icmp,1
60697,tcp,1
60697,udp,1
60698,icmp,2
60698,tcp,1
60699,icmp,2
60700,tcp,1
60705,tcp,2
60706,icmp,1
60706,tcp,2
60706,udp,1
60707,icmp,1
60707,tcp,1
60708,tcp,1
60709,icmp,1
60710,icmp,1
60711,icmp,1
60711,tcp,2
60713,udp,1
60715,tcp,1
60715,udp,1
60716,tcp,1
60717,icmp,1
60717,udp,4
60718,icmp,1
60718,udp,1
60719,udp,1
60720,icmp,1
60720,udp,1
60721,icmp,1
60721,tcp,1
60721,udp,2
60722,tcp,1
60722,udp,1
60729,icmp,1
60729,tcp,2
60729,udp,1
60730,icmp,1
60730,udp,1
60733,icmp,1
60733,tcp,2
60733,udp,1
60734,udp,1
60736,icmp,1
60736,tcp,1
60736,udp,1
60737,icmp,1
60737,tcp,2
60738,icmp,1
60738,tcp,1
60739,icmp,2
60739,tcp,2
60740,icmp,3
60740,tcp,2
60740,udp,4
60741,tcp,1
60741,udp,1
60742,udp,1
60744,icmp,1
60744,tcp,1
60744,udp,1
60745,udp,1
60746,icmp,1
60746,tcp,1
60747,icmp,1
60747,tcp,1
60748,icmp,1
60748,tcp,1
60748,udp,1
60749,udp,2
60750,tcp,1
60750,udp,1
60751,tcp,1
60752,icmp,1
60752,udp,1
60753,tcp,1
60754,icmp,1
60754,tcp,1
60755,tcp,1
60757,icmp,1
60757,tcp,1
60758,icmp,2
60758,tcp,1
60759,tcp,1
60760,icmp,1
60760,tcp,1
60760,udp,1
60761,icmp,2
60762,icmp,2
60763,icmp,1
60764,icmp,1
60764,tcp,1
60765,icmp,1
60765,udp,1
60766,tcp,1
60767,icmp,2
60767,udp,1
60768,icmp,1
60771,udp,1
60772,tcp,1
60774,tcp,1
60774,udp,1
60776,icmp,1
60777,udp,1
60779,tcp,2
60780,icmp,1
60780,tcp,1
60784,icmp,1
60785,tcp,2
60785,udp,1
60786,icmp,2
60786,udp,1
60788,udp,1
60789,udp,2
60790,icmp,1
60790,tcp,1
60790,udp,1
60791,udp,1
60792,tcp,1
60792,udp,1
60793,icmp,1
60793,tcp,1
60794,tcp,2
60795,udp,1
60796,udp,1
60797,icmp,3
60797,udp,1
60798,udp,1
60799,tcp,1
60801,tcp,2
60801,udp,1
60802,icmp,2
60802,tcp,1
60804,icmp,2
60804,tcp,1
60804,udp,1
60806,icmp,1
60806,udp,1
60807,tcp,1
60808,icmp,1
60809,icmp,2
60809,tcp,2
60810,udp,3
60812,udp,2
60815,tcp,1
60815,udp,2
60817,icmp,1
60817,udp,1
60818,icmp,1
60818,tcp,1
60819,icmp,1
60819,tcp,1
60819,udp,1
60820,icmp,1
60821,icmp,2
60823,icmp,1
60823,tcp,1
60824,udp,1
60825,icmp,1
60826,tcp,2
60826,udp,1
60827,udp,1
60832,icmp,1
60832,tcp,1
60833,udp,1
60834,icmp,2
60835,tcp,1
60836,icmp,1
60836,udp,1
60837,icmp,1
60837,tcp,1
60837,udp,1
60838,icmp,1
60838,tcp,1
60839,icmp,1
60840,tcp,1
60840,udp,2
60841,udp,2
60842,icmp,1
60843,icmp,1
60843,tcp,1
60844,tcp,1
60845,udp,1
60847,icmp,1
60847,tcp,1
60847,udp,1
60848,icmp,1
60848,tcp,1
60848,udp,1
60849,icmp,1
60850,tcp,1
60850,udp,1
60851,tcp,1
60852,tcp,2
60853,udp,2
60854,udp,2
60855,tcp,1
60855,udp,1
60856,icmp,1
60856,tcp,1
60857,tcp,1
60859,udp,1
60860,icmp,1
60860,tcp,1
60861,icmp,2
60861,tcp,1
60861,udp,1
60862,icmp,1
60862,tcp,1
60863,icmp,1
60865,icmp,1
60866,icmp,2
60866,udp,1
60867,icmp,1
60869,udp,1
60870,icmp,1
60871,icmp,1
60871,tcp,1
60871,udp,2
60872,icmp,1
60872,udp,1
60874,icmp,2
60875,icmp,1
60875,tcp,1
60875,udp,1
60876,udp,2
60877,icmp,1
60877,tcp,1
60878,tcp,1
60879,icmp,2
60879,tcp,1
60880,icmp,2
60880,udp,1
60881,udp,1
60883,tcp,1
60884,udp,1
60885,icmp,1
60885,tcp,2
60886,icmp,1
60887,tcp,1
60889,icmp,1
60889,udp,1
60890,icmp,1
60890,tcp,1
60891,icmp,3
60891,tcp,1
60892,icmp,1
60892,tcp,1
60892,udp,1
60893,tcp,1
60893,udp,1
60894,icmp,1
60894,tcp,1
60894,udp,2
60895,tcp,1
60896,tcp,2
60896,udp,1
60897,icmp,1
60899,tcp,1
60899,udp,1
60900,udp,1
60901,tcp,2
60904,udp,1
60905,icmp,2
60905,tcp,1
60906,tcp,2
60906,udp,1
60908,tcp,1
60908,udp,1
60909,icmp,1
60909,tcp,2
60909,udp,1
60910,icmp,1
60911,tcp,2
60912,icmp,1
60912,tcp,1
60912,udp,1
60913,icmp,1
60915,tcp,1
60915,udp,2
60916,tcp,1
60918,tcp,1
60919,tcp,1
60920,icmp,1
60920,udp,2
60921,tcp,1
60922,tcp,3
60924,icmp,1
60924,udp,2
60925,icmp,1
60926,icmp,1
60927,icmp,1
60928,udp,1
60929,icmp,1
60929,tcp,2
60929,udp,1
60930,icmp,1
60931,icmp,1
60931,tcp,2
60932,udp,1
60935,tcp,1
60935,udp,1
60936,udp,1
60938,udp,2
60939,tcp,1
60939,udp,1
60940,udp,1
60941,icmp,1
60941,udp,3
60942,icmp,1
60942,udp,1
60944,icmp,1
60945,icmp,2
60945,udp,3
60946,tcp,1
60947,icmp,1
60949,icmp,2
60951,tcp,1
60952,tcp,1
60952,udp,1
60953,udp,2
60954,tcp,1
60954,udp,1
60956,tcp,1
60957,icmp,2
60958,tcp,1
60958,udp,1
60959,tcp,1
60960,icmp,2
60961,icmp,1
60961,udp,1
60962,icmp,1
60962,tcp,1
60963,udp,1
60964,icmp,1
60965,icmp,1
60965,tcp,2
60966,udp,1
60967,tcp,1
60967,udp,2
60968,icmp,2
60968,tcp,1
60969,udp,1
60970,udp,1
60971,icmp,1
60972,icmp,1
60972,udp,1
60974,icmp,1
60974,tcp,1
60974,udp,1
60975,tcp,2
60976,tcp,2
60977,icmp,1
60977,tcp,1
60977,udp,1
60978,icmp,1
60978,udp,1
60979,udp,1
60980,tcp,3
60981,icmp,1
60982,tcp,1
60983,icmp,1
60983,udp,1
60984,icmp,2
60984,tcp,1
60984,udp,1
60986,tcp,1
60987,icmp,2
60987,tcp,1
60987,udp,3
60990,tcp,1
60991,udp,1
60992,udp,2
60993,tcp,1
60993,udp,1
60995,icmp,1
60996,udp,1
60997,icmp,1
60997,udp,2
61001,icmp,1
61002,icmp,1
61002,tcp,2
61003,icmp,2
61003,udp,2
61006,tcp,1
61007,udp,1
61009,tcp,1
61009,udp,1
61010,udp,2
61012,tcp,2
61013,tcp,2
61013,udp,1
61014,icmp,1
61014,udp,2
61015,icmp,1
61015,udp,2
61017,icmp,1
61017,tcp,1
61018,udp,1
61019,icmp,1
61019,udp,1
61020,icmp,1
61020,udp,1
61022,tcp,2
61022,udp,2
61023,icmp,1
61023,udp,1
61024,icmp,2
61024,udp,1
61026,tcp,2
61027,icmp,2
61028,tcp,2
61029,icmp,1
61030,tcp,1
61031,icmp,2
61033,icmp,1
61034,icmp,1
61034,tcp,1
61034,udp,2
61035,tcp,1
61036,icmp,1
61037,udp,1
61038,icmp,1
61038,udp,1
61040,tcp,1
61040,udp,1
61042,icmp,1
61042,tcp,1
61043,udp,1
61044,tcp,1
61045,udp,1
61046,icmp,2
61046,tcp,1
61046,udp,1
61047,icmp,1
61047,udp,1
61048,tcp,1
61048,udp,1
61049,tcp,1
61049,udp,1
61050,tcp,1
61051,udp,1
61053,udp,1
61055,udp,1
61056,udp,1
61057,udp,1
61058,tcp,1
61059,icmp,1
61060,tcp,2
61060,udp,1
61062,icmp,2
61062,tcp,1
61063,icmp,4
61063,tcp,1
61063,udp,2
61064,icmp,2
61065,tcp,1
61066,icmp,2
61066,tcp,1
61067,udp,1
61071,icmp,2
61072,udp,3
61073,udp,1
61074,icmp,1
61076,icmp,1
61077,udp,1
61078,icmp,1
61078,udp,1
61080,tcp,1
61081,tcp,1
61082,icmp,1
61083,icmp,1
61084,icmp,1
61084,tcp,2
61085,icmp,1
61085,tcp,1
61085,udp,2
61086,icmp,2
61086,tcp,1
61087,icmp,2
61087,tcp,1
61087,udp,1
61088,icmp,2
61088,udp,1
61089,udp,1
61090,tcp,1
61090,udp,1
61091,icmp,1
61092,icmp,1
61092,tcp,1
61094,tcp,1
61096,udp,2
61098,udp,1
61099,icmp,1
61099,udp,1
61100,icmp,1
61100,udp,1
61102,tcp,1
61103,icmp,1
61104,icmp,2
61105,icmp,2
61105,tcp,2
61106,icmp,1
61106,udp,1
61108,icmp,1
61109,icmp,1
61109,udp,1
61110,icmp,1
61110,tcp,1
61111,tcp,1
61111,udp,2
61112,icmp,1
61113,tcp,1
61114,icmp,3
61115,udp,1
61116,tcp,1
61116,udp,2
61117,icmp,1
61118,icmp,2
61118,udp,1
61119,udp,2
61120,tcp,1
61120,udp,1
61123,udp,2
61124,icmp,1
61124,tcp,1
61124,udp,1
61125,icmp,2
61126,udp,1
61127,icmp,2
61127,udp,1
61128,udp,1
61129,tcp,2
61129,udp,1
61130,tcp,1
61130,udp,1
61131,icmp,1
61132,icmp,1
61133,tcp,1
61134,icmp,1
61134,tcp,2
61135,icmp,1
61135,tcp,1
61135,udp,1
61136,icmp,2
61137,tcp,1
61138,tcp,2
61139,icmp,1
61139,tcp,1
61140,tcp,2
61141,icmp,3
61141,tcp,1
61142,icmp,1
61142,udp,2
61143,icmp,1
61143,udp,1
61144,udp,1
61147,icmp,2
61147,udp,1
61149,udp,2
61150,tcp,2
61151,tcp,1
61152,udp,2
61153,tcp,1
61153,udp,2
61154,tcp,1
61155,icmp,1
61156,udp,1
61157,icmp,1
61157,tcp,2
61158,icmp,1
61158,tcp,1
61160,tcp,1
61160,udp,1
61161,icmp,1
61163,tcp,1
61165,udp,1
61166,tcp,1
61166,udp,1
61169,icmp,1
61170,tcp,1
61170,udp,4
61171,udp,1
61173,udp,1
61174,icmp,1
61175,icmp,1
61175,tcp,1
61175,udp,1
61179,tcp,2
61180,icmp,1
61182,tcp,1
61183,icmp,1
61183,udp,1
61184,tcp,1
61185,udp,1
61188,udp,1
61189,icmp,3
61189,udp,2
61193,udp,1
61194,icmp,3
61194,tcp,2
61195,icmp,1
61196,tcp,1
61197,icmp,1
61198,icmp,1
61198,tcp,1
61199,udp,1
61200,tcp,1
61200,udp,1
61201,udp,2
61202,icmp,2
61202,tcp,2
61205,tcp,1
61205,udp,1
61206,tcp,1
61206,udp,1
61207,icmp,4
61207,udp,2
61208,icmp,2
61208,tcp,1
61209,icmp,1
61210,tcp,1
61212,icmp,1
61212,tcp,1
61212,udp,1
61213,icmp,1
61214,udp,1
61215,icmp,2
61216,icmp,1
61216,udp,1
61217,icmp,2
61219,icmp,1
61219,udp,2
61220,tcp,1
61221,udp,2
61223,tcp,2
61223,udp,1
61224,icmp,2
61225,icmp,1
61225,tcp,1
61225,udp,1
61226,udp,1
61227,tcp,1
61228,icmp,1
61228,tcp,2
61230,tcp,1
61231,icmp,2
61231,tcp,1
61232,icmp,1
61232,udp,1
61233,icmp,2
61233,udp,1
61234,icmp,1
61234,tcp,2
61235,udp,1
61237,icmp,1
61237,tcp,1
61238,udp,1
61240,icmp,1
61240,tcp,1
61241,icmp,1
61242,icmp,1
61243,icmp,1
61244,udp,1
61245,udp,1
61246,udp,2
61247,udp,1
61248,udp,1
61249,icmp,1
61249,tcp,1
61249,udp,2
61250,icmp,1
61251,icmp,1
61252,tcp,2
61253,udp,1
61254,tcp,1
61255,tcp,1
61256,tcp,2
61256,udp,2
61258,icmp,1
61258,tcp,1
61258,udp,2
61261,icmp,1
61261,udp,1
61262,icmp,2
61262,tcp,3
61262,udp,3
61263,icmp,1
61264,icmp,1
61264,tcp,1
61264,udp,1
61265,tcp,2
61265,udp,1
61266,tcp,1
61266,udp,2
61267,icmp,1
61267,tcp,1
61269,icmp,2
61271,icmp,1
61272,icmp,1
61272,udp,1
61273,icmp,1
61273,udp,1
61274,udp,1
61277,icmp,1
61277,tcp,1
61278,icmp,1
61278,tcp,1
61280,udp,1
61281,tcp,1
61282,tcp,1
61282,udp,1
61283,udp,1
61285,tcp,1
61285,udp,1
61286,udp,1
61287,icmp,2
61287,udp,1
61288,icmp,1
61288,tcp,1
61289,icmp,1
61289,tcp,2
61289,udp,2
61291,tcp,1
61292,icmp,1
61294,icmp,1
61294,tcp,1
61295,icmp,1
61295,tcp,1
61295,udp,1
61296,udp,1
61297,udp,2
61299,tcp,1
61299,udp,1
61300,tcp,1
61302,icmp,2
61302,tcp,1
61302,udp,1
61303,icmp,2
61303,tcp,2
61304,udp,1
61307,tcp,1
61308,icmp,1
61309,tcp,1
61309,udp,1
61311,udp,3
61312,tcp,2
61313,icmp,2
61313,tcp,1
61315,icmp,1
61315,tcp,1
61315,udp,2
61316,tcp,2
61317,icmp,1
61319,icmp,1
61320,icmp,1
61321,icmp,2
61322,udp,1
61323,icmp,1
61324,icmp,1
61324,tcp,2
61325,udp,1
61327,udp,1
61328,udp,1
61329,icmp,1
61329,udp,1
61330,udp,1
61332,tcp,1
61332,udp,1
61333,tcp,1
61334,icmp,1
61334,tcp,1
61336,icmp,1
61337,tcp,1
61337,udp,1
61338,tcp,1
61338,udp,1
61339,udp,1
61340,tcp,1
61341,udp,1
61342,tcp,1
61343,tcp,1
61343,udp,1
61346,tcp,2
61347,icmp,1
61348,udp,1
61349,icmp,1
61349,udp,1
61354,tcp,2
61355,icmp,1
61356,icmp,1
61356,udp,1
61357,tcp,1
61359,icmp,1
61360,tcp,1
61361,icmp,1
61361,udp,1
61362,udp,1
61363,tcp,1
61363,udp,2
61364,icmp,1
61364,udp,2
61365,icmp,1
61365,tcp,1
61366,icmp,1
61366,tcp,1
61367,udp,1
61368,udp,1
61369,icmp,2
61369,udp,1
61373,icmp,2
61374,icmp,1
61374,udp,1
61375,icmp,2
61375,udp,2
61376,icmp,1
61377,icmp,2
61379,icmp,1
61379,udp,1
61380,icmp,1
61380,udp,2
61381,icmp,2
61381,tcp,1
61382,tcp,1
61383,icmp,1
61384,icmp,3
61384,tcp,1
61385,icmp,1
61385,tcp,1
61386,tcp,1
61387,icmp,1
61387,tcp,1
61387,udp,1
61388,icmp,1
61388,tcp,2
61389,icmp,1
61390,tcp,1
61390,udp,1
61391,icmp,2
61391,udp,1
61392,icmp,1
61392,tcp,2
61393,icmp,1
61393,tcp,1
61394,icmp,1
61394,udp,1
61395,tcp,1
61396,icmp,1
61398,icmp,1
61398,tcp,1
61398,udp,1
61399,icmp,1
61400,icmp,1
61400,tcp,1
61403,tcp,1
61405,icmp,2
61405,tcp,2
61405,udp,1
61406,tcp,2
61406,udp,2
61407,icmp,1
61407,tcp,1
61407,udp,1
61408,icmp,1
61410,icmp,2
61411,icmp,2
61411,udp,1
61414,tcp,1
61414,udp,2
61415,icmp,1
61415,tcp,1
61416,udp,1
61418,icmp,1
61418,udp,1
61421,tcp,1
61422,udp,1
61423,icmp,2
61423,tcp,1
61424,tcp,3
61425,icmp,1
61425,tcp,1
61426,tcp,1
61429,icmp,2
61429,udp,1
61430,udp,1
61435,tcp,2
61437,icmp,1
61437,udp,1
61439,icmp,1
61439,udp,1
61441,icmp,2
61443,udp,2
61444,icmp,1
61446,tcp,1
61447,tcp,1
61448,icmp,1
61449,icmp,1
61450,udp,3
61452,icmp,1
61452,udp,1
61453,icmp,1
61453,tcp,1
61455,icmp,1
61455,tcp,2
61456,icmp,1
61457,tcp,2
61458,udp,1
61459,icmp,1
61459,tcp,1
61460,icmp,1
61460,tcp,2
61460,udp,2
61461,udp,1
61462,icmp,3
61462,tcp,1
61464,icmp,1
61465,icmp,1
61466,udp,1
61467,icmp,1
61468,icmp,2
61468,udp,1
61469,icmp,1
61469,tcp,2
61469,udp,2
61470,udp,1
61472,icmp,1
61472,tcp,1
61472,udp,2
61473,udp,1
61474,icmp,1
61474,udp,3
61475,icmp,1
61475,tcp,1
61476,icmp,1
61476,tcp,1
61477,udp,1
61479,icmp,1
61480,icmp,2
61481,icmp,1
61481,tcp,3
61481,udp,1
61482,icmp,2
61484,tcp,1
61484,udp,1
61486,tcp,1
61486,udp,1
61487,udp,1
61488,icmp,1
61488,tcp,1
61490,icmp,1
61490,udp,2
61491,icmp,1
61495,icmp,1
61495,tcp,1
61496,tcp,1
61497,tcp,1
61498,udp,1
61500,icmp,1
61500,tcp,1
61501,tcp,1
61503,tcp,1
61504,tcp,1
61505,tcp,1
61506,udp,1
61507,udp,1
61510,tcp,1
61511,icmp,1
61512,tcp,1
61514,tcp,1
61514,udp,2
61515,icmp,1
61518,icmp,1
61518,tcp,2
61520,icmp,1
61520,tcp,1
61522,udp,1
61523,udp,1
61524,udp,1
61525,tcp,2
61525,udp,2
61526,icmp,2
61528,icmp,1
61528,tcp,1
61528,udp,2
61529,icmp,1
61530,icmp,1
61531,icmp,2
61531,tcp,2
61533,icmp,1
61534,tcp,1
61535,tcp,2
61536,icmp,1
61536,udp,1
61537,icmp,1
61538,tcp,2
61538,udp,1
61539,icmp,1
61539,udp,1
61540,udp,2
61541,tcp,1
61541,udp,2
61542,icmp,1
61546,icmp,1
61546,tcp,1
61547,udp,2
61548,icmp,2
61548,udp,1
61549,udp,1
61550,tcp,1
61550,udp,2
61551,udp,1
61554,icmp,1
61554,tcp,1
61555,icmp,1
61555,tcp,1
61556,udp,1
61557,udp,2
61559,icmp,2
61559,udp,1
61560,icmp,1
61560,tcp,1
61561,tcp,1
61562,tcp,1
61563,icmp,1
61563,udp,2
61564,icmp,2
61564,tcp,1
61565,tcp,2
61569,icmp,2
61569,tcp,1
61570,tcp,2
61571,udp,1
61572,icmp,2
61573,tcp,1
61575,icmp,1
61575,tcp,1
61576,tcp,1
61576,udp,3
61577,icmp,1
61578,icmp,3
61578,tcp,1
61579,icmp,1
61580,icmp,1
61580,tcp,3
61581,tcp,2
61582,icmp,1
61583,icmp,1
61584,tcp,1
61584,udp,1
61585,udp,1
61586,icmp,1
61587,udp,1
61588,udp,2
61589,icmp,1
61590,tcp,1
61591,udp,1
61592,icmp,1
61592,udp,1
61596,udp,1
61597,icmp,2
61597,udp,1
61598,icmp,1
61598,tcp,1
61598,udp,1
61600,udp,3
61602,icmp,1
61602,udp,1
61603,icmp,1
61604,icmp,1
61606,icmp,1
61606,tcp,1
61607,tcp,1
61608,icmp,1
61609,udp,1
61610,icmp,1
61610,tcp,1
61612,icmp,2
61613,tcp,2
61614,icmp,3
61614,udp,1
61616,tcp,1
61618,icmp,3
61618,tcp,1
61618,udp,1
61619,icmp,1
61619,tcp,2
61621,udp,1
61622,icmp,1
61622,udp,1
61623,udp,1
61624,tcp,2
61625,icmp,1
61625,udp,1
61626,tcp,1
61626,udp,1
61627,tcp,1
61627,udp,1
61628,tcp,1
61628,udp,1
61630,icmp,1
61630,udp,1
61631,tcp,1
61633,udp,1
61634,tcp,1
61635,icmp,1
61635,udp,1
61636,icmp,1
61636,tcp,1
61638,icmp,1
61639,tcp,1
61639,udp,1
61641,icmp,2
61641,tcp,2
61642,tcp,1
61643,udp,2
61644,icmp,1
61644,tcp,1
61644,udp,2
61645,icmp,1
61646,tcp,1
61647,icmp,1
61647,tcp,1
61648,icmp,1
61648,tcp,2
61648,udp,1
61650,icmp,1
61650,udp,1
61651,udp,1
61652,icmp,1
61652,udp,1
61653,tcp,2
61653,udp,2
61654,icmp,1
61654,tcp,1
61655,icmp,1
